Unnamed: 0,Location,Distance,Review_Score,Review_Score_,N_Reviews,Price,latitude,longitude
1310,City Center,0.46509448529476816,8.604439082203596,Fabulous ,2053.0,318.0,43.266097653914485,-2.9262656208573237
1311,City Center,0.3841247525076143,7.402371467264147,Good ,1291.0,1613.0,43.253638571962384,-2.965468291257226
1312,City Center,0.8187001276206438,8.73551536594779,Fabulous ,6086.0,733.0,43.259828167406035,-2.949284925912525
1313,Bilbao,0.64980227966985,,,,1748.0,43.25529929271179,-2.927491655787342
1314,Old Town,1.8551241578683797,7.955221728938048,Exceptional ,6494.0,1449.0,43.27194910725928,-2.915163406534862
1315,Old Town,1.9961628163433798,8.596745288270094,Good ,7700.0,123.0,43.266588314802554,-2.9642921097071784
1316,Old Town,1.8395255964756165,7.317376069972931,Very good ,1420.0,261.0,43.27680665251202,-2.9103429555692966
1317,Deusto,1.472912381290048,7.286971128047867,Good ,348.0,475.0,43.27670426840335,-2.9565320108734756
1318,Ensanche,1.3878411563166544,8.440965385851852,Very good ,5425.0,189.0,43.27014355268685,-2.963009053104267
1319,Deusto,1.1771675137855846,8.920852899694511,Superb ,3072.0,237.0,43.27864563747951,-2.9489142943635986
1320,Ensanche,0.4002247534207912,,,,1318.0,43.26190575782939,-2.930886749266178
1321,Deusto,0.8383933550232483,8.900699237390596,Fabulous ,4325.0,190.0,43.252097844206894,-2.9150416166442286
1322,City Center,1.899882853657367,7.480018756267107,Very good ,2404.0,267.0,43.24988159710265,-2.9470540786510995
1323,City Center,0.3433576473119247,7.861386485596228,Exceptional ,3721.0,1287.0,43.25882192492927,-2.933875270370614
1324,Deusto,1.271208552364103,7.100332399360681,,6393.0,104.0,43.27297841599468,-2.9494435943444954
1325,City Center,1.4401096573488437,8.273906425356323,Superb ,7698.0,1090.0,43.27531140935057,-2.9590296436641887
1326,Deusto,1.4734862711280496,7.226080647207137,Good ,80.0,439.0,43.27670063095449,-2.95661525474513
1327,Bilbao,1.045077709154857,9.421895590314849,Fabulous ,3128.0,210.0,43.25301586158737,-2.9714989768494036
1328,Ensanche,2.1438969538312524,7.853354674181959,,1237.0,1125.0,43.25139370435127,-2.9515098914022744
1329,Ensanche,1.5768374058912042,9.102443597001106,Very good ,5976.0,1556.0,43.277447682626736,-2.9467063074466333
1330,Old Town,0.6483581449410124,,Exceptional 10,365.0,1709.0,43.25907735459468,-2.9240393578835397
1331,City Center,0.6936132120414685,8.470209137651283,Very good ,1888.0,391.0,43.26210183303044,-2.9472813889817764
1332,Old Town,2.0369420249967187,7.7288010391028,Superb ,6295.0,85.0,43.27856969903619,-2.9494707701128657
1333,Ensanche,0.3389444877713067,9.205334007549473,Superb ,1398.0,588.0,43.260616335172614,-2.929062414509691
1334,Bilbao,1.668658605260135,7.611910931608593,Good ,,840.0,43.264896240848856,-2.9443698987302964
1335,City Center,1.1313497692101924,8.629673569942254,,,207.0,43.25993150251349,-2.9656766571496767
1336,City Center,0.46701604811692465,8.466236051504364,Very good ,2837.0,636.0,43.26742766327902,-2.9412278247178087
1337,City Center,1.8447510174444581,8.604687531403187,Very good ,1745.0,383.0,43.261410061556795,-2.9473766242649826
1338,City Center,1.3197857454022603,9.109119502112941,Superb ,1510.0,1426.0,43.257245506420034,-2.9213571580594304
1339,Old Town,0.5932895703255681,8.494424394398571,Fabulous ,3445.0,598.0,43.25899776882805,-2.9254146370039025
1340,Ensanche,0.49169941528577704,8.323787180442121,Very good ,1729.0,429.0,43.25703940369962,-2.9455733055889826
1341,Ensanche,0.40262796186018346,,,,1289.0,43.26272420580566,-2.931413470895482
1342,City Center,0.4782937052594923,8.49324958293735,Fabulous ,2076.0,352.0,43.26660433053428,-2.9257794218031163
1343,Deusto,1.4655454274233475,7.356415067125429,Good ,87.0,405.0,43.27687532490218,-2.956162855180385
1344,City Center,0.6385107098323178,8.507519675729549,Very good ,2221.0,438.0,43.26472397211663,-2.9460023712418604
1345,Deusto,1.332736211854932,8.20411741305431,Exceptional 10,4292.0,1394.0,43.26954631281261,-2.9064026457052226
1346,Bilbao,0.44705915428850385,8.966822058525567,Superb ,1183.0,394.0,43.25493980251501,-2.934114116275043
1347,Old Town,0.6736322116967483,,Exceptional 10,316.0,1728.0,43.258462733382345,-2.9228006829884645
1348,Ensanche,0.30805419109081045,8.542344833589857,Fabulous ,3092.0,528.0,43.26079387209461,-2.930287813982856
1349,Old Town,0.4597560833302047,8.376316200658446,Very good ,5869.0,572.0,43.26574039235832,-2.923642102803373
1350,Deusto,1.4978937370034346,7.560402305624221,Superb ,2407.0,123.0,43.25860892539096,-2.9585225830607627
1351,Old Town,0.29985708376055603,9.241689029216252,Very good ,247.0,1589.0,43.25868316956649,-2.9563021164756336
1352,City Center,0.2979404682162467,9.000980052354345,Fabulous ,2321.0,1642.0,43.25880311597789,-2.9425934302393113
1353,Deusto,0.5562419782086861,9.621395042802398,Exceptional 10,966.0,562.0,43.27116216675714,-2.956160434964402
1354,Ensanche,0.3375952798980064,,,,1268.0,43.262277807727564,-2.92968854122814
1355,Ensanche,1.7031479701818593,7.373769509640339,Very good ,,386.0,43.25382844286916,-2.9425821994738586
1356,Bilbao,0.7061138672410964,,,,1698.0,43.25520613359138,-2.927103926318113
1357,Old Town,0.5635110699989317,8.192929312198862,Very good ,59.0,213.0,43.25916735950642,-2.924188658073274
1358,City Center,0.9042356124005662,8.515743597925816,Very good ,952.0,632.0,43.268445475720924,-2.940021002769851
1359,Old Town,1.6968773245281639,9.300005515353224,Exceptional ,7937.0,172.0,43.265059802114855,-2.9628082785096526
1360,Ensanche,0.2610530801228191,8.964230747915456,,3013.0,1042.0,43.2667138399011,-2.917359134242892
1361,City Center,0.76992674720955,9.638758445240864,Good ,1404.0,107.0,43.26805716733721,-2.9196643488380736
1362,Old Town,0.6545447251528824,,Exceptional 10,86.0,1764.0,43.259022280785466,-2.9237573731936752
1363,City Center,0.6903859911634637,8.57419650160133,Very good ,1752.0,359.0,43.26148981668595,-2.949243735734199
1364,Ensanche,0.4158819577423759,,,,1315.0,43.26252722796442,-2.930628681672092
1365,Ensanche,0.32438457751997635,8.933494973152234,Very good ,1105.0,162.0,43.26591876211154,-2.9565703793868767
1366,Deusto,1.4842727541975642,7.275388108545443,Good ,170.0,419.0,43.276777902391494,-2.9591263698823203
1367,Old Town,0.553289814001777,8.708480806111998,Fabulous ,5685.0,505.0,43.25847643199059,-2.924776852090757
1368,Deusto,0.41275774724956527,8.696851978397808,Exceptional 10,1991.0,1328.0,43.26989149924316,-2.9651120658508026
1369,Ensanche,0.325181117955761,,,,225.0,43.264109211697495,-2.9473053001362386
1370,Ensanche,0.36008917160565035,,,,1256.0,43.26177935337869,-2.929723329752948
1371,Deusto,1.3072139002188579,9.360224410547055,Very good ,4786.0,1520.0,43.26997134642616,-2.9201205382319753
1372,Deusto,1.4613661681740002,7.344923870966498,Good ,348.0,438.0,43.27659325147369,-2.959218953752047
1373,Deusto,1.4074208595332505,8.22455179522406,Review score ,2203.0,452.0,43.25224010733661,-2.9629276191291427
1374,City Center,1.1145912499325072,8.432623738998812,Review score ,4006.0,446.0,43.25488992934118,-2.906135054664453
1375,City Center,0.800640197634032,9.81501373308995,Superb ,833.0,1314.0,43.26852186816213,-2.9283996133267958
1376,Bilbao,0.689229927124586,,,,1765.0,43.25388542752844,-2.9276162611064094
1377,Ensanche,0.34110051810754705,,,,1257.0,43.26238567532522,-2.9305913324293265
1378,Bilbao,1.8059395683916382,7.853289795601752,Exceptional 10,2671.0,126.0,43.25688359607615,-2.9555662763969726
1379,Old Town,0.6805532611553952,,Exceptional 10,16.0,1748.0,43.25887325613552,-2.923170689872859
1380,City Center,0.29675809067719205,8.761434453461602,Fabulous ,1744.0,1145.0,43.26611867543994,-2.9372440202683237
1381,Bilbao,0.31955079809265685,7.889903372546311,Exceptional 10,227.0,1278.0,43.25111594933834,-2.9715551556065645
1382,Ensanche,0.7714613719730845,8.971582231712793,Review score ,1399.0,1009.0,43.27537571406195,-2.908284587032884
1383,Old Town,0.5919162330847716,8.144368458708744,Very good ,2182.0,718.0,43.26091362265795,-2.923916264551369
1384,City Center,0.685671020822367,8.575615794300347,Very good ,1982.0,317.0,43.26244181305301,-2.947681813548838
1385,Ensanche,0.34612166687265555,,,,1321.0,43.26273613697553,-2.929370734959995
1386,Old Town,1.6717332364242172,8.685034492215765,Very good ,5568.0,1244.0,43.263193721825495,-2.9459423214191274
1387,Old Town,0.7186515922079679,,Exceptional 10,360.0,1697.0,43.25840088745833,-2.923039906922519
1388,Bilbao,0.6327850616312481,,,,1702.0,43.25389864022736,-2.9280876381243477
1389,City Center,0.6897335835337184,9.841276786532319,Superb ,316.0,1710.0,43.25876535647491,-2.9251114901221946
1390,Bilbao,0.6824110047708665,,,,1715.0,43.25406622088952,-2.9284798359685875
1391,City Center,0.6588911250285358,8.57919133425331,Very good ,1687.0,399.0,43.2627683367345,-2.9487514715354086
1392,Old Town,0.7000711193572953,,Exceptional 10,268.0,1749.0,43.25843898148505,-2.9252914249404824
1393,Deusto,1.4119433778695136,7.335213339789366,Good ,151.0,429.0,43.276807799499785,-2.9579517027397895
1394,Bilbao,1.1043878736366946,7.42684774859664,Good ,1562.0,593.0,43.277618866031894,-2.921169842986971
1395,Deusto,2.083349080819889,8.131230731654925,Superb ,7757.0,853.0,43.262545186898855,-2.927890342240885
1396,City Center,0.6692331583766867,8.560558337734813,Very good ,1846.0,348.0,43.261784714346625,-2.947208525268628
1397,Ensanche,0.8297573620950853,7.381280751308513,Exceptional ,1938.0,831.0,43.27795449757461,-2.923078811384756
1398,Deusto,1.4555547257177315,7.295842326431894,Good ,135.0,471.0,43.27656073584586,-2.9576146305413094
1399,City Center,0.4821740359581995,8.482741915285795,Very good ,3258.0,435.0,43.26819876021123,-2.928259255498992
1400,Old Town,0.6468603249288407,,Exceptional 10,146.0,1702.0,43.25873893599512,-2.9252128664593267
1401,Deusto,0.37389878539613375,8.704581921331698,Review score ,6124.0,516.0,43.25943780950941,-2.9397561660026756
1402,Ensanche,0.4024241553437686,9.132378115336362,Superb ,1346.0,1522.0,43.25629672895604,-2.9255717737177678
1403,City Center,0.7128330907480054,8.45636034116883,Very good ,1998.0,347.0,43.26155794600142,-2.94853849297232
1404,Old Town,0.8744895322712439,9.054420606925094,Superb ,6360.0,262.0,43.278525842482495,-2.9677241716888183
1405,Ensanche,1.49250521243345,8.592521296814567,Exceptional ,5048.0,821.0,43.27641393270314,-2.9457223425186116
1406,City Center,0.7281415941883652,7.153692069537493,Fabulous ,,1135.0,43.25507647199191,-2.9150603963496367
1407,Bilbao,1.1008326663863737,7.397210721868618,Good ,2344.0,265.0,43.24979536947656,-2.921793276242483
1408,Deusto,1.6003712548662636,9.133815456244102,,606.0,81.0,43.27664998783489,-2.936617084598362
1409,Ensanche,0.34248013575170044,8.40267065748632,Very good ,3583.0,444.0,43.261892166661006,-2.9264435266484305
1410,Old Town,0.999347617045644,8.777958188495003,Review score ,906.0,320.0,43.25580397366043,-2.961641564739404
1411,Ensanche,2.0865253904367,8.792113889064273,Exceptional ,7980.0,885.0,43.26442875525747,-2.9527877752066445
1412,Ensanche,0.41257680655758655,8.774031056582768,Fabulous ,3436.0,431.0,43.263479922341254,-2.9283985192307678
1413,Bilbao,0.6728269435456246,,,,1758.0,43.25405680529245,-2.9263296652297144
1414,Old Town,1.1749959867832362,9.214771147649499,Superb ,3254.0,479.0,43.25753373830292,-2.9140080706022466
1415,Old Town,1.1355245746641207,9.032012362751656,Fabulous ,7007.0,492.0,43.25316752139566,-2.953620047996156
1416,Deusto,2.1712111573712267,7.851301085184258,Fabulous ,2534.0,92.0,43.25814244462736,-2.9084976851816577
1417,Bilbao,0.6617676158361668,,,,1691.0,43.254818983734495,-2.9282074513489484
1418,Bilbao,0.32799713254474133,6.936525265337862,Good ,2096.0,292.0,43.255446916415465,-2.9338726949767953
1419,City Center,0.6350618016501924,8.55187683920543,Very good ,2323.0,474.0,43.26436114638619,-2.9492365244237035
1420,Ensanche,0.4628378694815381,8.1359242569024,Superb ,7286.0,1661.0,43.25221215249342,-2.9380593896303817
1421,Deusto,2.1886745535978167,,Exceptional ,254.0,1743.0,43.254334889381624,-2.9554337948008627
1422,Bilbao,0.677542035290608,,,,1707.0,43.25479041401977,-2.928555606553118
1423,Old Town,0.7121944438137299,,Exceptional 10,225.0,1747.0,43.25976149348491,-2.9227811711881353
1424,Deusto,2.1930445428297896,8.638384486261797,Review score ,5434.0,505.0,43.258595420661436,-2.9418774570105777
1425,Bilbao,0.6303793242226962,8.891477829140623,Fabulous ,78.0,263.0,43.25823094880112,-2.942702464003804
1426,City Center,0.48256488399047015,8.517462334266616,Very good ,3491.0,484.0,43.2683241412721,-2.9259891304372236
1427,Ensanche,0.2602693564904742,,,3399.0,1416.0,43.2781409126649,-2.948967495562679
1428,Old Town,0.2772611552427145,8.272907578583881,Good ,6640.0,1410.0,43.26230256987442,-2.970107047219464
1429,Deusto,1.4558404009737957,7.211768014943959,Good ,375.0,410.0,43.27683823752182,-2.959289279406528
1430,Bilbao,0.47188531370847275,8.68595592713715,Exceptional ,1203.0,1633.0,43.2603214894368,-2.952144205150434
1431,City Center,0.7304963001686948,8.514892163394267,Very good ,1450.0,288.0,43.25429333980992,-2.952057901804858
1432,Bilbao,1.8876344264472331,8.882028180944578,Very good ,1006.0,1753.0,43.26123966125433,-2.941859729486667
1433,Old Town,0.6701776144095507,,Exceptional 10,395.0,1695.0,43.25975642877428,-2.922511046040173
1434,City Center,0.6854374089617543,8.59897990401081,Very good ,1620.0,383.0,43.26173173914011,-2.948971750407285
1435,Deusto,0.7670778587920137,8.000770098610703,Review score ,2073.0,484.0,43.26301099654668,-2.928650018653841
1436,Ensanche,0.3437640853255317,,,,1310.0,43.26208395341711,-2.93132433547682
1437,Deusto,1.4642714213378658,7.326752350333902,Good ,286.0,403.0,43.27725209604587,-2.9571833934285117
1438,Old Town,1.919827328807361,9.74625846312847,Review score ,4138.0,1151.0,43.27617909416044,-2.908802203278448
1439,City Center,1.1004194993563752,7.501642146843454,Fabulous ,1806.0,1108.0,43.26599493801243,-2.9368462358984875
1440,City Center,0.7038445788924897,8.583904996712585,Very good ,1856.0,323.0,43.26196553201358,-2.9467002202233274
1441,Ensanche,1.1291680067545713,8.4495964056547,Very good ,,1694.0,43.25411202477023,-2.9277469515988206
1442,Ensanche,0.23406324445810034,8.683947101393253,Fabulous ,2570.0,510.0,43.260694964187365,-2.93015346713737
1443,City Center,0.43130124817094434,8.527311261704417,Very good ,2244.0,330.0,43.26682695208771,-2.927761783058566
1444,Old Town,0.6606063424519791,,Exceptional 10,130.0,1686.0,43.259410921092304,-2.9231331065481587
1445,Bilbao,0.7158227235924324,,,,1715.0,43.255229636925854,-2.9276239413936236
1446,Deusto,1.4657647592202385,7.242866737602298,Good ,4076.0,407.0,43.27758944211774,-2.9593227381524865
1447,City Center,1.7330087575237094,9.23292910201666,Good ,1060.0,93.0,43.26668104404361,-2.929548723977626
1448,Bilbao,1.1376517252208849,,,5680.0,1492.0,43.26189605468364,-2.948039022925353
1449,Deusto,1.5204815833012577,8.900345838833298,Exceptional ,,830.0,43.269572347480235,-2.9555506535169873
1450,Old Town,0.2411874784901854,,Exceptional ,4881.0,294.0,43.27305950016244,-2.9697925989888563
1451,Ensanche,0.4059883312997163,,,,1278.0,43.2622512634988,-2.9320136248380075
1452,Deusto,0.9314015735647926,9.396767709971515,,6757.0,817.0,43.27605728646114,-2.9176548256161383
1453,Deusto,1.4961369808672023,7.276991543466763,Good ,314.0,450.0,43.277207743957625,-2.9591303112686527
1454,Ensanche,0.30845026459010966,9.860724968583897,Exceptional ,43.0,877.0,43.25944928499652,-2.936907952574278
1455,City Center,0.2407670500240183,8.610803777839896,Fabulous ,2703.0,1504.0,43.261979521396434,-2.948674325262936
1456,City Center,0.6769287613985049,8.500813232595084,Very good ,1936.0,325.0,43.26255268226188,-2.947083241283022
1457,City Center,0.622514087792062,8.467748857821043,Very good ,1937.0,353.0,43.26248577637932,-2.948374927865885
1458,Deusto,1.4959372005230482,7.253867734595936,Good ,253.0,419.0,43.277474057048394,-2.9585345526395095
1459,Old Town,0.578248243243362,8.293882849478459,Very good ,1822.0,605.0,43.259335690956945,-2.924793489471643
1460,Deusto,2.077231302537613,,Exceptional 10,3454.0,832.0,43.27774678374655,-2.9218318769661917
1461,Ensanche,0.3742749708821945,9.882282543521956,Fabulous ,5743.0,389.0,43.27701767629189,-2.909877698100903
1462,City Center,2.0708279881126117,8.572121676891797,Very good ,1839.0,317.0,43.26179051213541,-2.9469613322593298
1463,Bilbao,0.4177631317947153,7.022284490007431,Good ,720.0,1575.0,43.272018044537525,-2.9356897117657286
1464,Bilbao,1.762009745817157,8.460059668086407,Superb ,7396.0,615.0,43.26741686962349,-2.9641878269318336
1465,City Center,0.7080959493134011,8.510692400406507,Very good ,2051.0,455.0,43.265383311369426,-2.948150411896544
1466,Deusto,1.444745845904239,9.868123051565124,Review score ,1542.0,829.0,43.25832381976516,-2.9462836812330044
1467,Old Town,0.5328020738227982,8.655322962476856,Very good ,2124.0,317.0,43.256082155251946,-2.9289276154143793
1468,Ensanche,0.7209619942932187,7.5402199331811985,Fabulous ,581.0,1536.0,43.264377638326664,-2.924114955511831
1469,Old Town,0.5455377775193948,9.86637712188912,Superb ,1069.0,559.0,43.27382913010682,-2.909932119793683
1470,Ensanche,2.0854424289159468,7.630731767515787,Very good ,1127.0,1592.0,43.25081608749786,-2.950611450072885
1471,Ensanche,1.6389065979033615,8.923399034012029,Superb ,3065.0,599.0,43.2637033289903,-2.939209112946341
1472,Ensanche,1.0385189563813093,8.678876484593763,Fabulous ,6171.0,994.0,43.260575243568255,-2.9379774115699653
1473,Deusto,1.4597962735796712,7.295524431366063,Good ,46.0,460.0,43.276424570550965,-2.9579509073133705
1474,Old Town,0.7152173611732183,,Exceptional 10,391.0,1719.0,43.258852672410946,-2.924058394684917
1475,Ensanche,0.3761128742148054,8.360768913475349,Very good ,2207.0,467.0,43.26264206183103,-2.9262697303243064
1476,Ensanche,0.3595314321731014,8.333363268589293,Very good ,2184.0,428.0,43.262612916457314,-2.9281164729703093
1477,Deusto,0.7280990402946896,9.631593672681062,Very good ,1110.0,91.0,43.25488164621734,-2.9321136011395144
1478,Old Town,0.6784026020617567,7.380082000505383,Very good ,701.0,900.0,43.2662683864,-2.9490560116270563
1479,Deusto,1.5318626202553363,9.562074944980386,Exceptional 10,4695.0,912.0,43.27303437383184,-2.9265017724919056
1480,Ensanche,1.9403396866880196,9.580781459367364,Good ,4003.0,1313.0,43.25369300144501,-2.925884106476057
1481,Old Town,0.9553237425359095,,Exceptional 10,337.0,1713.0,43.25949584493875,-2.922572844532334
1482,Bilbao,0.3020572732611422,9.759622564389268,Superb ,7470.0,61.0,43.25196433524723,-2.9159094076319314
1483,Deusto,1.4337561178731477,7.241290352575275,Good ,54.0,404.0,43.2772785838673,-2.9584385648006983
1484,City Center,0.7141311877263223,8.39564640077784,Very good ,2741.0,539.0,43.264672921879324,-2.9233427139433745
1485,Deusto,1.4841355503399432,7.250588068491252,Good ,210.0,425.0,43.27743020339388,-2.9584517026155246
1486,City Center,0.6692740637951989,8.524243824925609,Very good ,1841.0,340.0,43.26153278336692,-2.9485211532073787
1487,City Center,1.4977558930035362,7.334758965523311,,1028.0,815.0,43.27065789891173,-2.9647636978687375
1488,Ensanche,0.5586088416907903,8.398707537090482,Very good ,6105.0,543.0,43.25897670620962,-2.941627596343554
1489,Deusto,1.646091705712725,7.768419014537103,,1830.0,1379.0,43.25835949337035,-2.9576492618331915
1490,Bilbao,0.9304877733722332,8.889010431716946,Superb ,2997.0,350.0,43.25970981095759,-2.907485419543566
1491,City Center,0.7972484874993657,8.667617810699111,Review score ,363.0,171.0,43.26339203606019,-2.9471232653689734
1492,Bilbao,0.3654812753032818,7.276651262496658,,4790.0,1331.0,43.259202205348465,-2.9268947839244577
1493,Deusto,1.4602522305077354,7.270541975206947,Good ,397.0,403.0,43.277090433280634,-2.9576676567585047
1494,Ensanche,0.8655455456322448,7.385287032256838,,2620.0,897.0,43.27904034447471,-2.9246212213425404
1495,Bilbao,1.0810870247331472,9.317466986767641,Very good ,4128.0,1629.0,43.25121450892896,-2.956825327350142
1496,Old Town,1.5464293816116002,9.14597853654651,Exceptional 10,2045.0,1015.0,43.256430561202095,-2.9414812846031793
1497,Bilbao,0.7121554126246714,,,,1711.0,43.25461678768375,-2.9268437326416863
1498,Old Town,1.2562396046390534,9.348690061541902,Exceptional ,3619.0,176.0,43.252289468234856,-2.9089809859336824
1499,Bilbao,0.5586133787241707,8.544327978343649,Fabulous ,114.0,1559.0,43.2569416724729,-2.936264652063636
1500,Ensanche,0.2668138808943646,8.658517682334368,Fabulous ,7234.0,1634.0,43.25994826150712,-2.9384603823452826
1501,City Center,0.5001300779832296,7.49818838989514,Fabulous ,5903.0,1064.0,43.27367746165569,-2.9663257610028517
1502,Ensanche,0.6211333091029859,7.872860977471972,Good ,3001.0,126.0,43.25825966338294,-2.9448299319395588
1503,Ensanche,0.41137894465790426,,,,1335.0,43.26181074884008,-2.9298820278330044
1504,Old Town,1.5568640305307813,9.42736433542624,Fabulous ,,382.0,43.2763661372828,-2.9355730391890678
1505,Deusto,0.9464658988848876,9.979755595998547,Review score ,7547.0,1025.0,43.264666137393164,-2.9323336548719374
1506,Deusto,1.1589905412714445,7.2068876183224475,Fabulous ,5548.0,247.0,43.27071723225706,-2.9448498592399828
1507,Ensanche,0.35984153410059244,,,,1304.0,43.261777279324455,-2.9306867764504383
1508,Bilbao,1.1390211160592763,,,1796.0,1356.0,43.27785509483814,-2.9675569322909716
1509,Ensanche,0.34434826301490157,,,4605.0,1291.0,43.26141302136103,-2.9290055144195777
1510,Bilbao,1.1106477429052874,7.3978178126089125,Good ,6228.0,1257.0,43.25135233543462,-2.9219044857880707
1511,Old Town,0.27652237559457804,9.724835092759498,,4675.0,115.0,43.2558075655676,-2.9236442741011017
1512,Deusto,0.33675661253929084,8.694794036588151,Review score ,995.0,613.0,43.260806673876,-2.9416332368552225
1513,Deusto,1.2515035156351684,8.453784374116738,Good ,6401.0,1106.0,43.26207770032732,-2.9624748534837044
1514,Old Town,2.1397052595624384,9.971333569738402,Review score ,,1361.0,43.26945540693565,-2.924855534630274
1515,Ensanche,0.277925905616464,8.671097805043715,Superb ,1316.0,613.0,43.26034556795183,-2.9318074823940896
1516,Bilbao,1.3103040761096236,8.5633247161026,Exceptional 10,3225.0,368.0,43.26662039763868,-2.97047786748025
1517,City Center,2.1976952130711678,9.383920256299456,Fabulous ,6005.0,71.0,43.27002586625544,-2.9462139281482775
1518,Old Town,0.6776359191021606,,Exceptional 10,38.0,1717.0,43.25953438116239,-2.9246435110578037
1519,Bilbao,0.9786935731764619,9.348158774389939,Exceptional 10,3686.0,139.0,43.278247379287876,-2.9523149585762614
1520,Ensanche,0.6884597769299879,8.845001936201719,Fabulous ,4522.0,446.0,43.26423041919788,-2.9275563163657563
1521,Bilbao,1.3618100971103109,9.538399244666984,Exceptional 10,5551.0,789.0,43.27610278906732,-2.9286399623994868
1522,City Center,0.7684586993722972,8.612478553304621,Fabulous ,931.0,1448.0,43.2623368959514,-2.949216148131703
1523,Deusto,1.4419325885460739,8.048086662576216,Exceptional ,3072.0,957.0,43.267398082196124,-2.9056903651541792
1524,Bilbao,1.4783686443023933,7.1515980408461255,Exceptional ,3950.0,1355.0,43.26857929175003,-2.9272208800470634
1525,Old Town,0.33497330699919714,6.970221060077846,Fabulous ,1824.0,1369.0,43.27720172973417,-2.9580456577172
1526,Bilbao,0.653100235650337,,,,1745.0,43.25429829005901,-2.9275726956157064
1527,Ensanche,0.41379197609392815,,,,1293.0,43.26244346923528,-2.9299984897949023
1528,Bilbao,0.5456095721643969,8.549779011488486,Good ,4504.0,542.0,43.25983596397603,-2.937202045474364
1529,Deusto,1.5063478981961014,7.349560967878622,Good ,209.0,478.0,43.27732484572939,-2.9578225082961014
1530,Bilbao,0.7188931043938908,,,,1767.0,43.25440122746994,-2.9281992099148457
1531,Bilbao,2.158117289950856,7.734206847298559,Good ,7628.0,91.0,43.27814284680523,-2.9714269488536185
1532,Bilbao,1.5135339126031886,9.600216140541317,Review score ,2956.0,131.0,43.275508676653956,-2.967346787101815
1533,Bilbao,1.716038531282312,9.503246959255264,Very good ,4885.0,685.0,43.253719543711995,-2.9108157918548483
1534,City Center,0.6415752069903311,8.4567675445901,Very good ,1768.0,378.0,43.2620524404301,-2.949297149017729
1535,Ensanche,0.2595082319620997,8.967548811263516,Superb ,27.0,914.0,43.266093917457525,-2.935851585535597
1536,City Center,1.4220656735999975,6.909685123742386,,5884.0,501.0,43.26643771607917,-2.923266618515131
1537,Deusto,1.4895430626165014,7.311313241568781,Good ,279.0,462.0,43.2767139777531,-2.956384400863036
1538,Bilbao,0.3618279734969578,9.639510663178267,Exceptional ,7943.0,181.0,43.27139098978612,-2.9555844025758753
1539,Old Town,0.5462364602487745,8.242921347382422,Very good ,1444.0,182.0,43.258360815181405,-2.9225417570899066
1540,City Center,0.5274916226679495,9.321176697924303,Good ,2858.0,1377.0,43.26146755677911,-2.965427135784168
1541,Old Town,0.7581999061290622,7.945631234273767,Good ,2066.0,1357.0,43.26714520317089,-2.919590733555468
1542,Bilbao,0.6222627093275006,,,,1689.0,43.25469585799548,-2.9259097441116038
1543,Old Town,0.534672111256782,8.142157282538127,Very good ,5208.0,515.0,43.25682900283883,-2.9225134378681528
1544,Ensanche,0.38554912531062857,,,,1291.0,43.26222933705383,-2.9295681821186466
1545,Old Town,0.7140377973900909,,Exceptional 10,282.0,1695.0,43.25845800762436,-2.9252709444123988
1546,Deusto,2.0223920022990876,8.237681531619227,Exceptional ,4678.0,677.0,43.276035030726526,-2.9121191301671683
1547,Ensanche,0.3990046735654555,,,,1299.0,43.261636336782125,-2.930437379092492
1548,Old Town,0.6413191354849299,7.462711270565008,Very good ,2203.0,419.0,43.25940590739872,-2.948417200626844
1549,Ensanche,0.819238389574289,7.494312097868246,Superb ,3340.0,477.0,43.27378086900262,-2.9137236832217073
1550,City Center,0.512976707280505,8.566927806241829,Very good ,4753.0,1015.0,43.27150826164415,-2.949783789802574
1551,Ensanche,2.1848207254914374,7.68033480322286,Good ,7194.0,60.0,43.27889327502576,-2.9706006141461274
1552,Deusto,1.5161322642575417,9.626770177148645,,1706.0,1657.0,43.274052115106926,-2.9406273606434747
1553,City Center,1.3297447079688909,8.20384019667904,Exceptional ,7757.0,437.0,43.26101418559836,-2.9500820722858005
1554,Bilbao,0.6449287733545631,,,,1716.0,43.254982755436615,-2.925801276529878
1555,Deusto,1.601111698239186,9.423340972964546,Good ,7747.0,104.0,43.274152652321156,-2.964885635390536
1556,Ensanche,1.9417630062523439,7.226786591507531,Superb ,1600.0,183.0,43.253840856424304,-2.925345349816564
1557,Old Town,0.701455382356184,,Exceptional 10,234.0,1721.0,43.2593767260561,-2.922853110870221
1558,Bilbao,0.5661688802851618,8.31384620553809,Superb ,5913.0,856.0,43.27744457540216,-2.9485621256818586
1559,Bilbao,1.9416954966695685,7.234101360000443,Superb ,1740.0,478.0,43.27732980848362,-2.9436480057389804
1560,Ensanche,0.5000366035846804,8.332061526036709,Very good ,7750.0,586.0,43.26401701557502,-2.9430173549122243
1561,City Center,0.682554607391813,8.524876217300534,Very good ,1103.0,450.0,43.26555620635538,-2.946283756010514
1562,Ensanche,0.5497463362027161,9.783734551121636,Good ,5140.0,1404.0,43.252331399776985,-2.96958040677215
1563,City Center,1.7643044999150863,9.265287079788903,Review score ,7276.0,1069.0,43.2622579381396,-2.9298209012815946
1564,Ensanche,0.3953345765638762,,,,1321.0,43.26177175433112,-2.929982664764359
